-0.5833072222222214,21.75303795,9.599634100000001,1,0.000000
2.157160555555555,28.1676059,25.349184700000002,2,0.000000
9.272058333333332,34.3747691,29.257993100000004,3,0.000000
19.37587333333333,31.151865150000003,21.9229283,4,0.000000
21.74886888888889,31.424900500000003,12.12417535,5,0.000000
29.875178888888893,23.371368300000004,0.0,4,0.000000
22.667045555555553,16.86300455,0.0,3,0.000000
25.751202777777777,6.88817255,0.0,2,1.000000
16.253486111111112,0.0,0.0,1,0.750000
8.139822222222222,1.62251985,0.0,0,0.562500
3.7800705555555565,3.48133485,5.512541650000001,0,0.421875
10.251100555555558,12.813147200000001,6.50298355,1,1.023898
0.5906377777777768,16.1004004,11.2695492,2,1.693878
2.242272777777777,26.347694450000002,20.20652935,3,2.918370
13.031599444444446,32.04671785,9.795636550000001,4,5.734123
19.562034444444446,32.399334100000004,0.0,3,6.410810
19.703788888888887,29.14231145,0.0,2,3.618625
25.741276111111116,19.50544225,0.0,1,1.917828
21.366280555555555,14.400668800000002,0.0,0,0.850589
26.560283333333334,9.721073250000002,0.0,0,0.637942
18.652242222222227,1.01000025,0.0,0,0.478456
16.857263888888887,5.1723175,0.0,0,0.358842
12.764379444444447,10.927563500000002,0.0,0,0.269132
5.2603066666666685,9.840278000000001,10.185233100000001,0,0.201849
4.401722222222221,18.360856150000004,25.992081849999998,1,1.531045
11.723696666666667,24.69856025,22.602903750000003,2,5.827447
15.787082222222223,34.7169165,13.089688500000001,3,9.023268
23.95127611111111,36.2461183,0.83976445,4,10.215199
24.65118,26.490355500000003,0.0,3,9.305341
23.69043111111111,18.9679931,0.0,2,6.204802
30.06744388888889,8.678044550000001,0.0,1,4.653602
22.03303,2.7632423,0.0,0,3.490201
20.40027222222222,0.0,0.0,0,2.617651
7.221891666666669,7.0550347,5.44364275,0,1.963238
5.208674444444444,4.52991525,11.677520750000001,1,3.074186
5.79980611111111,15.218959000000002,22.32605865,2,4.836171
8.57428,23.174273150000005,25.177674900000003,3,8.446621
7.531471111111113,24.656986200000002,29.119526450000002,4,12.578514
15.387967222222223,31.040010400000003,14.84345485,5,17.254335
17.96422333333333,35.750838550000005,0.0,6,18.824394
26.128277222222227,23.70560955,0.0,5,13.150720
27.38859833333333,19.82994475,0.0,4,9.053655
28.899265,14.413229950000002,0.0,3,6.201946
24.2168,5.3966542,0.0,2,4.651460
14.559707777777778,0.25691435,0.0,1,3.488595
11.848159444444445,5.919124050000001,0.0,0,2.616446
7.888878888888889,11.55743155,6.4571514,0,1.962335
7.618031111111113,11.831860950000001,13.735175300000002,1,3.280120
1.145057777777778,22.49625525,21.77826805,2,5.165003
7.608784444444443,23.26715755,27.87888075,3,8.659866
14.899332222222224,31.3962159,16.2190245,4,13.067956
14.51461388888889,35.75502805000001,2.1871003,5,14.918571
19.429800000000004,31.5146244,0.0,4,14.078608
28.43131166666667,19.0245195,0.0,3,9.782445
25.472035000000005,9.1350406,0.0,2,7.336834
28.596882222222227,8.550767050000001,0.0,1,5.502625
14.578359444444446,6.647984350000001,0.0,0,4.126969
16.25401388888889,3.75497045,0.0,0,3.095227
4.269383888888889,3.5988736,5.739014750000001,0,2.321420
8.347424444444446,13.102957700000001,11.6802574,1,2.957833
0.9958566666666653,20.993074900000003,19.025124650000002,2,4.484699
10.276779444444443,26.619262250000002,16.49476955,3,7.280878
10.230678888888889,32.02279115,11.0267052,4,9.340105
20.456229444444446,33.85645935,0.0,4,10.208557
25.878024444444446,27.302363900000003,0.0,3,6.542036
22.099401666666672,19.659169950000003,0.0,2,4.104112
30.00674777777778,8.78930395,0.0,1,3.078084
23.601341111111115,8.3527752,0.0,0,2.308563
17.61155888888889,0.0,0.0,0,1.731422
17.67244777777778,7.0804559000000005,0.0,0,1.298567
8.249335555555557,5.2462144,2.5384450000000003,0,0.973925
4.508872777777779,12.120176950000001,14.717470950000001,1,1.491975
